54.36.148.112 - - [31/Jan/2023:16:19:13 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
67.182.121.22 - - [31/Jan/2023:22:42:42 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "https://images.search.yahoo.com/search/images;_ylt=Awr99PS7CdpjWVk5MIGJzbkF;_ylu=c2VjA3NlYXJjaARzbGsDYnV0dG9u;_ylc=X1MDOTYwNjI4NTcEX3IDMgRmcgNtY2FmZWUEZnIyA3A6cyx2OmksbTpzYi10b3AEZ3ByaWQDY3p1TGU3eWRUeS5sVWJqVi4zYXZ1QQRuX3JzbHQDMARuX3N1Z2cDMARvcmlnaW4DaW1hZ2VzLnNlYXJjaC55YWhvby5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzE2BHF1ZXJ5A2Jvb2slMjB0aXRsZSUyMGNoYXJ0BHRfc3RtcAMxNjc1MjMzNzMw?p=book+title+chart&fr=mcafee&fr2=p%3As%2Cv%3Ai%2Cm%3Asb-top&ei=UTF-8&x=wrt&type=E211US105G0&vm=r" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "www.forgive490.com"
51.222.253.13 - - [31/Jan/2023:22:50:59 -0800] "GET /biblia-por/ HTTP/1.1" 200 437 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.18 - - [31/Jan/2023:23:10:21 -0800] "GET /backcover.php HTTP/1.1" 200 9680 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
157.55.39.201 - - [31/Jan/2023:23:27:43 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "www.forgive490.com"
51.222.253.9 - - [31/Jan/2023:23:39:27 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
199.16.157.181 - - [31/Jan/2023:23:46:06 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Twitterbot/1.0" "www.forgive490.com"
199.16.157.183 - - [31/Jan/2023:23:46:07 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Twitterbot/1.0" "www.forgive490.com"
199.16.157.183 - - [31/Jan/2023:23:46:07 -0800] "GET / HTTP/1.1" 200 5836 "-" "Twitterbot/1.0" "www.forgive490.com"
114.119.130.201 - - [31/Jan/2023:23:58:10 -0800] "GET /discussion.php HTTP/1.1" 200 10333 "https://forgive490.com/links.php" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
51.222.253.12 - - [01/Feb/2023:00:00:13 -0800] "GET /biblemand/indexm.html HTTP/1.1" 200 455 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
157.90.182.25 - - [01/Feb/2023:00:28:11 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)" "forgive490.com"
157.90.182.25 - - [01/Feb/2023:00:28:11 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)" "forgive490.com"
157.90.182.25 - - [01/Feb/2023:00:28:12 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)" "forgive490.com"
51.222.253.9 - - [01/Feb/2023:00:31:30 -0800] "GET /biblejapanese/ HTTP/1.1" 200 797 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
166.78.198.180 - - [01/Feb/2023:00:32:39 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "http://www.knittingpatternsgalore.com/cgi-bin/cart/link.cgi?sku=11928" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36" "www.forgive490.com"
52.167.144.40 - - [01/Feb/2023:00:36:07 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
207.46.13.165 - - [01/Feb/2023:00:38:39 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
205.210.31.28 - - [01/Feb/2023:00:40:27 -0800] "GET / HTTP/1.1" 200 5836 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com" "www.forgive490.com"
40.77.189.67 - - [01/Feb/2023:00:52:17 -0800] "GET /css/styles.css HTTP/1.1" 200 1130 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "forgive490.com"
40.77.167.55 - - [01/Feb/2023:00:56:31 -0800] "GET /sitemap.xml HTTP/1.1" 200 170 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
20.191.45.212 - - [01/Feb/2023:00:58:44 -0800] "GET / HTTP/1.1" 200 5836 "https://forgive490.com/" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" "forgive490.com"
20.191.45.212 - - [01/Feb/2023:00:58:45 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://forgive490.com/favicon.ico" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" "forgive490.com"
20.191.45.212 - - [01/Feb/2023:00:58:45 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://forgive490.com/favicon.ico" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" "forgive490.com"
51.222.253.7 - - [01/Feb/2023:01:03:24 -0800] "GET /discussion.php HTTP/1.1" 200 10333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
51.222.253.3 - - [01/Feb/2023:01:03:34 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
193.36.224.204 - - [01/Feb/2023:01:51:21 -0800] "GET /bible/toc.html HTTP/1.1" 200 1431 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)" "www.forgive490.com"
193.36.224.204 - - [01/Feb/2023:01:51:21 -0800] "GET /bible/styles.css HTTP/1.1" 200 391 "https://www.forgive490.com/bible/toc.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)" "www.forgive490.com"
51.222.253.7 - - [01/Feb/2023:02:11:54 -0800] "GET /biblejapanese/toc.html HTTP/1.1" 200 1840 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
34.77.127.183 - - [01/Feb/2023:02:21:40 -0800] "GET / HTTP/1.1" 200 5836 "-" "python-requests/2.28.2" "www.forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:42 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:42 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:42 -0800] "GET /sitemap.xml HTTP/1.1" 200 170 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:45 -0800] "GET /BlanketsForRomania.php HTTP/1.1" 200 10661 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:49 -0800] "GET /aboutauthor.php HTTP/1.1" 200 9058 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:52 -0800] "GET /aboutauthor.php HTTP/1.1" 200 9058 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:55 -0800] "GET /backcover.php HTTP/1.1" 200 9680 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:54:59 -0800] "GET /backcover.php HTTP/1.1" 200 9680 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:03 -0800] "GET /bible/ HTTP/1.1" 200 653 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:06 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "www.forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:06 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "www.forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:06 -0800] "GET /bible/toc.html HTTP/1.1" 200 1431 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "www.forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:08 -0800] "GET /biblearabic/index.html HTTP/1.1" 200 594 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:10 -0800] "GET /biblefrench/ HTTP/1.1" 200 569 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:11 -0800] "GET /biblegerman/ HTTP/1.1" 200 442 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:20 -0800] "GET /biblejapanese/ HTTP/1.1" 200 797 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:23 -0800] "GET /biblemand/indexm.html HTTP/1.1" 200 455 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:26 -0800] "GET /bibleviet/ HTTP/1.1" 200 660 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:31 -0800] "GET /biblia-es/ HTTP/1.1" 200 406 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:35 -0800] "GET /biblia-por/ HTTP/1.1" 200 437 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:37 -0800] "GET /discussion.php HTTP/1.1" 200 10333 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:47 -0800] "GET /endorsements.php HTTP/1.1" 200 66635 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:55 -0800] "GET /links.php HTTP/1.1" 200 14047 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:55:59 -0800] "GET /mainlanding.php HTTP/1.1" 200 8084 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:56:03 -0800] "GET /recipe.php HTTP/1.1" 200 10754 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
94.130.237.99 - - [01/Feb/2023:02:56:10 -0800] "GET /recommended.php HTTP/1.1" 200 20613 "-" "Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)" "forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:43 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "https://www.allfreeknitting.com/" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:45 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:45 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:46 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:46 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:46 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:46 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:47 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
46.64.190.113 - - [01/Feb/2023:03:26:47 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 15_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1" "www.forgive490.com"
207.46.13.78 - - [01/Feb/2023:03:30:26 -0800] "GET /bible/img/image49.jpg HTTP/1.1" 200 1811637 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
207.46.13.53 - - [01/Feb/2023:03:30:30 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:04:36 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36" "www.forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:04:36 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36" "forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:04:37 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36" "www.forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:04:38 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36" "forgive490.com"
52.167.144.40 - - [01/Feb/2023:04:09:41 -0800] "GET /bible/inthebeginning.html HTTP/1.1" 200 5053 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
51.222.253.1 - - [01/Feb/2023:04:13:41 -0800] "GET /biblegerman/whatis.html HTTP/1.1" 200 3512 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
207.46.13.53 - - [01/Feb/2023:04:18:50 -0800] "GET /biblefrench/inthebeginning.html HTTP/1.1" 200 5501 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
40.77.167.194 - - [01/Feb/2023:04:46:07 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:47:15 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36" "www.forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:47:16 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36" "www.forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:47:16 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36" "www.forgive490.com"
18.118.159.174 - - [01/Feb/2023:04:47:16 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/css/styles.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36" "www.forgive490.com"
69.171.249.3 - - [01/Feb/2023:04:50:16 -0800] "GET /backcover HTTP/1.1" 200 9680 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.forgive490.com"
31.13.127.28 - - [01/Feb/2023:04:50:17 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:54 -0800] "GET /bible/israel.html HTTP/1.1" 200 5650 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:55 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:55 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:55 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:55 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:55 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /bible/israel.html HTTP/1.1" 200 5650 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:56 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
107.131.107.147 - - [01/Feb/2023:05:00:57 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Safari/13609.3.5.1.5 CFNetwork/902.6 Darwin/17.7.0 (x86_64)" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:22 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:23 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:23 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:23 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:23 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:23 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
70.24.118.53 - - [01/Feb/2023:05:17:23 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 [Pinterest/iOS]" "www.forgive490.com"
